No,학년,학수번호,과목분야,교과번호,"이수
구분","과목
번호",교과목명,영문교과목명,"강의
계획서",비고,학점,시간,"수강
학부(과)/전공","제청
학부(과)/전공","개설
학부(과)/전공",강의요시/강의실,담당교수,"강의비율
대면:녹화:실시간","수업
유형","캡스톤
(ABF제
적용)","NCS
(ABF제
적용)","패스
과목","원어
강의","원어
유형","현재
인원","학부
인원","대학원
인원","제한
인원","과목
해설","강의
유형","강의
종류",영역,합반
2426,3,BHDA61422,KINE,0104104,전선,4243,멘탈스포츠현장지도법,FIELD METHOD OF GUIDANCE IN MENTAL SPORTS,,,2.0,2.0, 체육교육과,체육교육과,체육교육과, 금03-06(체육관117), 권택용,100:0:0,,0,0,,0,,15,15,0,50,,이론,일반,,0
2427,3,BJCA10591,CHEM,0302101,전선,4244,무기화학2,INORGANIC CHEMISTRY II,,,3.0,3.0, 화학과,화학과,화학과," 화07-09(창106), 목10-12(창106)", 이만종,100:0:0,,0,0,,0,,9,9,0,80,,이론,일반,,0
2428,9,BKUA64584,,,전선,4245,현장실습(학기제)1,CO-OP 1,,"4학기 이상 이수학생만 수강 가능
",3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,113,113,0,0,,실험+실습+실기,일반,,0
2429,9,BKUA64585,,,전선,4246,현장실습(학기제)2,CO-OP 2,,"4학기 이상 이수학생만 수강 가능
",3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,162,162,0,0,,실험+실습+실기,일반,,0
2430,9,BKUA64586,,,전선,4247,현장실습(학기제)3,CO-OP 3,,"4학기 이상 이수학생만 수강 가능
",3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,150,150,0,0,,실험+실습+실기,일반,,0
2431,9,BKUA64587,,,전선,4248,현장실습(학기제)4,CO-OP 4,,"4학기 이상 이수학생만 수강 가능
",3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,119,119,0,0,,실험+실습+실기,일반,,0
2432,9,BKUA64588,,,전선,4249,현장실습(학기제)5,CO-OP 5,,"4학기 이상 이수학생만 수강 가능
",3.0,8.0, 전체,전체대학,전체대학,, 미배정,,,0,0,Y,,,102,102,0,0,,실험+실습+실기,일반,,0
2433,2,RADA66001,AERO,0000104,전선,4250,기초역학입문,INTRODUCTION TO FUNDAMENTAL MECHANICS,,"1. 항공드론융합전공의 표준교과목임
2. 기계항공공학부 '정역학(과목번호: 2029)' 합반 예정 교과목임

",3.0,3.0, 항공드론시스템융합전공,항공드론시스템융합전공,항공드론시스템융합전공," 월10-12(공D234), 수10-12(공D234)", 구남서,90.6:9.4:0,,0,0,,0,,0,0,0,5,,이론,일반,,1
2434,2,RADA66002,AERO,0300107,전선,4251,항공역학입문,INTRODUCTION TO AERODYNAMICS,,"1. 항공드론융합전공의 표준교과목임
2. 기계항공공학부 '유체역학(과목번호: 2027)' 합반 예정 교과목임
",3.0,3.0, 항공드론시스템융합전공,항공드론시스템융합전공,항공드론시스템융합전공," 월10-12(공B460), 수10-12(공B460)", 강상훈,84.4:15.6:0,,0,0,,0,,3,3,0,5,,이론,일반,,1
2435,2,RADA66007,AERO,0100107,전선,4252,항공기개념설계,AIRCRAFT CONCEPTUAL DESIGN,,"1. 항공드론융합전공의 표준교과목임
2. 기계항공공학부 '비행체설계기초(과목번호: 3427)' 합반 예정 교과목임",3.0,3.0, 항공드론시스템융합전공,항공드론시스템융합전공,항공드론시스템융합전공," 월13-15(공D234), 수13-15(공D234)", 이재우,68.8:0:31.3,,0,0,,0,,4,4,0,5,,이론,B-러닝(실시간+대면),,1
2436,3,RADA66015,AERO,0100111,전선,4254,전산항공드론기초,INTRODUCTION TO COMPUTATIONAL AERO-DRONE,,"1. 항공드론융합전공의 표준교과목임
2. 스마트운행체공학과 '전산모델링(과목번호: 3877)' 합반 예정 교과목임
",3.0,3.0, 항공드론시스템융합전공,항공드론시스템융합전공,항공드론시스템융합전공," 화04-06(공B364), 목04-06(공B364)", 우수민,50:15.6:34.4,,0,0,,1,영어,0,0,0,10,,이론,B-러닝(실시간+녹화+대면),,1
2437,4,RADA66017,AERO,0100113,전선,4255,전산항공드론심화,ADVANCED COMPUTATIONAL AERO-DRONE,,"1. 항공드론융합전공의 표준교과목임
2. 스마트운행체공학과 '최적화기법(과목번호: 3878)' 합반 예정 교과목임
",3.0,3.0, 항공드론시스템융합전공,항공드론시스템융합전공,항공드론시스템융합전공," 화10-12(공B364), 목10-12(공B361-2)", 우수민,84.4:15.6:0,,0,0,,1,영어,0,0,0,6,,이론,일반,,1
2438,2,RADA66004,AERO,0100105,전선,4256,항공드론CAD기초,INTRODUCTION TO AERO-DRONE CAD,,"항공드론융합전공의 표준교과목임
",3.0,3.0, 항공드론시스템융합전공,항공드론시스템융합전공,항공드론시스템융합전공," 월01-03(공B156), 수01-03(공B156)", 구남서,71.9:28.1:0,,0,0,,0,,3,3,0,20,,실험+실습+실기,일반,,0
2439,2,RAEA65981,ELEC,1306106,전선,4257,항공드론논리회로기초,FUNDAMENTALS OF AERO-DRONE LOGIC CIRCUITS,,"1. 항공드론융합전공의 표준교과목임
2. 스마트운행체공학과 '디지털논리회로(과목번호: 3873)' 합반 예정 교과목임
",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 월04-06(공B364), 수04-06(공B364)", 박정근,90.6:9.4:0,,0,0,,0,,0,0,0,10,,이론,일반,,1
2440,2,RAEA65985,COMP,0103103,전선,4258,항공드론임베디드시스템,EMBEDDED SYSTEMS FOR AERO-DRONE,,"1. 항공드론융합전공의 표준교과목임
2. 컴퓨터공학과 '시스템프로그래밍(과목번호: 3169)' 합반 예정 교과목임
",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 화10-12(공B475), 목10-12(공B475)", 김욱희,75:25:0,,0,0,,1,영어,2,2,0,10,,이론,일반,,1
2441,3,RAEA65987,COMP,1101108,전선,4259,항공드론머신러닝활용,APPLICATION OF MACHINE LEARNING IN AERO-DRONE,,"1. 항공드론융합전공의 표준교과목임
2. 컴퓨터공학과 '기계학습(과목번호: 3209)' 합반 예정 교과목임
",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 화01-03(공B361), 목01-03(공B361)", 김학수,71.9:28.1:0,,0,0,,0,,1,1,0,8,,이론,일반,,1
2442,3,RAEA65988,AERO,0500111,전선,4260,항공드론제어설계,AERO-DRONE CONTROL DESIGN,,"1. 항공드론융합전공의 표준교과목임
2. 기계항공공학부 '제어공학(과목번호: 3390)' 합반 예정 교과목임
",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 월04-06(공D234), 수04-06(공D234)", 성상경,62.5:37.5:0,,0,0,,0,,5,5,0,5,,이론,B-러닝(녹화+대면),,1
2443,3,RAEA65989,AERO,0600101,전선,4261,항공드론센서공학,SENSOR ENGINEERING FOR AERO-DRONE ,,"1. 항공드론융합전공의 표준교과목임
2. 스마트운행체공학과 '센서및계측공학(과목번호: 3875)' 합반 예정 교과목임

",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 월10-12(공B475), 수10-12(공B475)", 박정근,90.6:9.4:0,,0,0,,0,,1,1,0,10,,이론,일반,,1
2444,3,RAEA65993,COMP,1901108,전선,4262,항공드론영상처리,IMAGE PROCESSING FOR AERO-DRONE ,,"1. 항공드론융합전공의 표준교과목임
2. 스마트운행체공학과 '자율운행체비전(과목번호: 3880)' 합반 예정 교과목임",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 화04-06(공B361-2), 목14-16(공B364)", 박정근,93.8:6.3:0,,0,0,,1,영어,2,2,0,6,,이론,일반,,1
2445,4,RAEA65996,AERO,0600102,전선,4263,항공드론전자프로젝트(캡스톤디자인),ELECTRONICS PROJECT FOR AERO-DRONE(CAPSTONE DESIGN) (CAPSTONE DESIGN),,"1. 항공드론융합전공의 표준교과목임
2. 스마트운행체공학과 '자율운행체비전(과목번호: 3880)' 합반 예정 교과목임
",3.0,4.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 화03-06(신공514), 목03-06(신공514)", 강태삼,87.5:12.5:0,,1,0,,1,영어,0,0,0,5,,실험+실습+실기,일반,,1
2446,1,RAEA65980,AERO,0100115,전선,4264,항공드론기초설계,FUNDAMENTAL DESIGN OF AERO-DRONE,,"항공드론융합전공의 표준교과목임
",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 월10-12(공B564), 수10-12(공B564)", 정인재,100:0:0,,0,0,,0,,3,3,0,55,,이론+실습,일반,,0
2447,2,RAEA65984,COMP,1101107,전선,4265,머신러닝기초,FUNDAMENTALS OF MACHINE LEARNING,,"항공드론융합전공의 표준교과목임
",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공," 화13-15(공B564), 목13-15(공B564)"," 김은이, 김룡빈",100:0:0,,0,0,,0,,0,0,0,20,,이론+실습,일반,,0
2448,3,RAEA65994,AERO,0100116,전선,4266,드론제작실습,DRONE MANUFACTURE,,"항공드론융합전공의 표준교과목임
",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공, 금03-08(공B564), 박장환,100:0:0,,0,0,,0,,2,2,0,24,,실험+실습+실기,일반,,0
2449,3,RAEA65995,AERO,0700101,전선,4267,드론운용조종실습,DRONE OPERATION AND CONTROL ,,"항공드론융합전공의 표준교과목임
",3.0,3.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공, 금11-16(공B564), 박장환,100:0:0,,0,0,,0,,7,7,0,24,,실험+실습+실기,일반,,0
2450,9,RAEA65999,AERO,0700102,전선,4268,항공드론인증및표준,CERTIFICATION AND STANDARD OF AERO-DRONE,,"항공드론융합전공의 표준교과목임
",1.0,1.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공,(e-러닝), 김상호,0:100:0,,0,0,,0,,3,3,0,600,,이론,e-러닝(녹화),,0
2451,3,RACA66080,CIVI,0800103,전선,4269,환경GIS및실습,ENVIRONMENTAL GIS AND PRACTICE,,"1. 수강대상 : 에코스마트시티융합전공 이수(예정)자
2. 사회환경공학부 'GIS및설계(과목번호:3241)' 합반 진행 교과목임
",3.0,3.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공," 월01-03(공B455), 수04-06(새204)", 편무욱,100:0:0,,0,0,,0,,5,5,0,5,,이론,B-러닝(녹화+대면),,1
2452,3,RACA66079,ENVI,0305101,전선,4270,스마트시티물순환네트워크,SMART CITY WATER CIRCULATION NETWORK,,"1. 수강대상 : 에코스마트시티융합전공 이수(예정)자
2. 사회환경공학부 '공간수문학(과목번호:3232)' 합반 진행 교과목임
",3.0,3.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공," 월04-06(공B165), 수01-03(공B455)", 김성준,68.8:31.3:0,,0,0,,0,,5,5,0,5,,이론,B-러닝(녹화+대면),,1
2453,2,RACA53231,CIVI,0600110,전선,4271,토질역학1,SOIL MECHANICS1,,"1. 수강대상 : 에코스마트시티융합전공 이수(예정)자
2. 사회환경공학부 '토질역학및실험(과목번호:3227)' 합반 진행 교과목임",3.0,4.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공," 월14-17(공B556), 수14-17(공B556)", 이석원,75:25:0,,0,0,,0,,5,5,0,5,,이론+실습,일반,,1
2454,2,RACA66069,CIVI,0700104,전선,4273,드론공간정보분석,DRONE SPATIAL INFORMATION ANALYSIS,,"1. 수강대상 : 에코스마트시티융합전공 이수(예정)자
2. 사회환경공학부 '기초측량학및실습(과목번호:3217)' 합반 진행 교과목임
",3.0,4.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공," 월10-13(새401), 수10-13(공B558)", 어양담,87.5:12.5:0,,0,0,,0,,2,2,0,5,,이론+실습,일반,,1
2455,2,RACA66070,CHEN,0300106,전선,4274,에너지신기술,NEW ENERGY TECHNOLOGY,,"1. 수강대상 : 에코스마트시티융합전공 이수(예정)자
2. 화학공학부 '화공열역학1(과목번호:3340)' 합반 진행 교과목임",3.0,3.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공," 화01-03(공D233), 목04-06(공D233)", 김재엽,100:0:0,,0,0,,0,,5,5,0,5,,이론,일반,,1
2456,4,RACA66083,CIVI,1200101,전선,4276,유역물순환캡스톤디자인,WATERSHED WATER CIRCULATION CAPSTONE DESIGN,,"1. 수강대상 : 에코스마트시티융합전공 이수(예정)자
2. 사회환경공학부 '기후변화물순환설계(과목번호:3236)' 합반 진행 교과목임
",3.0,3.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공," 화13-15(공B560), 목13-15(공B560)", 박대룡,100:0:0,,0,0,,1,영어,2,2,0,5,,이론,일반,,1
2457,4,RACA66084,CHEN,0100102,전선,4277,온실가스감축공정캡스톤디자인,GREENHOUSE GAS REDUCTION PROCESS CAPSTONE DESIGN (CAPSTONE DESIGN),,"1. 수강대상 : 에코스마트시티융합전공 이수(예정)자
2. 사회환경공학부 '화공종합설계(과목번호:3354)' 합반 진행 교과목임",3.0,4.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공, 월13-19(공D231), 주지봉,100:0:0,,1,0,,0,,0,0,0,5,,실험+실습+실기,일반,,1
2458,4,RACA66085,ENVI,0100107,전선,4278,도시자원순환공학캡스톤디자인,URBAN RESOURCE RECYCLING ENGINEERING CAPSTONE DESIGN (CAPSTONE DESIGN),,"1. 수강대상 : 에코스마트시티융합전공 이수(예정)자
2. 사회환경공학부 '사회환경공학종합설계(과목번호:3239)' 합반 진행 교과목임
",2.0,4.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공, 금01-08(공C183), 박기영,100:0:0,,1,0,,0,,0,0,0,5,,실험+실습+실기,일반,,1
2459,9,RAEA66982,AERO,0100118,전선,4279,항공드론융합콜로키움,AEOR-DRONE CONVERGENCE COLLOQUIUM,,"항공드론융합전공의 표준교과목임
",1.0,1.0, 항공드론IT융합전공,항공드론IT융합전공,항공드론IT융합전공, 목17-18(공B564), 성상경,100:0:0,,0,0,Y,0,,12,12,0,55,,이론,일반,,0
2460,3,RAAA61268,COMP,1400105,전선,4280,ICT경험디자인,ICT USER EXPERIENCE DESIGN,,"1) 실감미디어콘텐츠융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능)
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,3.0, 실감미디어콘텐츠융합전공,실감미디어콘텐츠융합전공,실감미디어콘텐츠융합전공," 월04-06(공별205), 수04-06(공별205)", 이하섭,50:0:50,,0,1,,0,,12,12,0,16,,이론,B-러닝(실시간+대면),,1
2461,4,RAAA62371,JOUR,0401124,전선,4281,가상현실창작종합설계,VIRTUAL REALITY CONTENTS CONVERGENCE DESIGN (CAPSTONE DESIGN),,"1) 실감미디어콘텐츠융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능)
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,3.0, 실감미디어콘텐츠융합전공,실감미디어콘텐츠융합전공,실감미디어콘텐츠융합전공, 화13-18(공별205), 이하섭,100:0:0,,1,1,,0,,7,7,0,7,,실험+실습+실기,일반,,1
2462,2,RAAA59142,JOUR,0401112,전선,4282,축제이벤트산업론,INDUSTRY THEORY OF FESTIVAL EVENTS,,"1) 실감미디어콘텐츠융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능)
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,3.0, 실감미디어콘텐츠융합전공,실감미디어콘텐츠융합전공,실감미디어콘텐츠융합전공, 수07-12(문306), 이영민,100:0:0,,0,0,,0,,10,10,0,10,,이론,일반,,1
2463,2,RABA39602,COMP,1800112,전선,4283,게임프로그래밍,GAME PROGRAMMING,,"1) 실감미디어공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능)
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,4.0, 실감미디어공학융합전공,실감미디어공학융합전공,실감미디어공학융합전공," 화09-12(새403), 목09-12(새403)", 차영운,100:0:0,,0,0,,1,영어,1,1,0,10,,이론+실습,일반,,1
2464,3,RABA62250,COMP,0900106,전선,4284,고급컴퓨터그래픽스,ADVANCED COMPUTER GRAPHICS,,"1) 실감미디어공학 융합전공(마이크로디그리 포함) 이수(예정자) 전용
(첨단분야 혁신융합대학 간 학점교류생 수강 가능)
2) 유의사항: 본 강좌는 본교 eCampus가 아닌 lms.xr.ac.kr에서 출석 및 학습 별도 관리",3.0,4.0, 실감미디어공학융합전공,실감미디어공학융합전공,실감미디어공학융합전공," 수01-04(새403), 금01-04(새403)", 김형석,71.9:28.1:0,,0,0,,0,,1,1,0,10,,이론+실습,일반,,1
2465,4,BVDF50991,,,전선,4285,반려동물학,COMPANION ANIMAL SCIENCE,,,3.0,3.0, 반려동물융합,반려동물융합전공,반려동물융합전공," 월09-11(동304), 수09-11(동304)", 이경우,100:0:0,,0,0,,0,,4,4,0,10,,이론,일반,,1
2466,3,BVDF58566,,,전선,4286,수의영양학,VETERINARY NUTRITION,,,3.0,3.0, 반려동물융합,수의학과,반려동물융합전공, 월01-06(수511)," 정설령, 이소영, 송두원, 박희명, 김효진",100:0:0,,0,0,,0,,3,3,0,10,,이론,일반,,1
2467,3,BVDF58568,,,전선,4287,식품위생학,FOOD SANITATION,,,2.0,2.0, 반려동물융합,반려동물융합전공,반려동물융합전공, 월09-12(동710-4), 첼리아라마찬드란,100:0:0,,0,0,,1,영어,2,2,0,10,,이론,일반,,1
2468,3,BVDG34383,FORE,1001103,전선,4288,목재의이해,INTRODUCTION TO WOOD,,"-혁신공유대학(글로컬) 부전공(융합치유전공) 이수자만 수강신청 가능
-대면수업(필수참석)
-강의계획서 확인 필수
",3.0,3.0, 융합치유,산림조경학과,융합치유전공, 금01-06(생254), 정연집,100:0:0,,0,0,,0,,0,0,0,10,,이론,일반,,1
2469,3,BVDQ11943,,,전선,4289,도시설계,URBAN DESIGN,,"1학년 수강 불가, 프로젝트 발표 포함
",3.0,3.0, 도시디자인융합,도시디자인융합전공,도시디자인융합전공," 화07-09(건207), 목02-04(건207)", 김영석,100:0:0,,0,0,,1,영어,0,0,0,10,,이론,일반,,1
2470,9,BKUA58446,,,전선,4290,국내대학학점교류선-1,TRANSFER CREDIT,,"본교→타교 신청생 수기등록 예정
",1.0,1.0, 전체,전체대학,전체대학,, 미배정,,,0,0,,,,0,0,0,0,,이론,일반,,0
2471,9,BKUA58447,,,전선,4291,국내대학학점교류선-2,TRANSFER CREDIT,,"본교→타교 신청생 수기등록 예정
",2.0,2.0, 전체,전체대학,전체대학,, 미배정,,,0,0,,,,0,0,0,0,,이론,일반,,0
2472,9,BKUA58448,,,전선,4292,국내대학학점교류선-3,TRANSFER CREDIT,,"본교→타교 신청생 수기등록 예정
",3.0,3.0, 전체,전체대학,전체대학,, 미배정,,,0,0,,,,0,0,0,0,,이론,일반,,0
2473,9,BKUA58449,,,전선,4293,국내대학학점교류선-4,TRANSFER CREDIT,,"본교→타교 신청생 수기등록 예정
",4.0,4.0, 전체,전체대학,전체대학,, 미배정,,,0,0,,,,0,0,0,0,,이론,일반,,0
2474,9,BKUA58450,,,전선,4294,국내대학학점교류선-5,TRANSFER CREDIT,,"본교→타교 신청생 수기등록 예정
",5.0,5.0, 전체,전체대학,전체대학,, 미배정,,,0,0,,,,0,0,0,0,,이론,일반,,0
2475,9,BKUA58451,,,전선,4295,국내대학학점교류선-6,TRANSFER CREDIT,,"본교→타교 신청생 수기등록 예정
",6.0,6.0, 전체,전체대학,전체대학,, 미배정,,,0,0,,,,0,0,0,0,,이론,일반,,0
2476,2,RACA66068,ENVI,0503101,전선,4296,온실가스감축/자원순환PBL1,GREENHOUSE GAS REDUCTION/RESOURCE RECYCLING PBL1,,,3.0,4.0, 에코스마트시티융합전공,에코스마트시티융합전공,에코스마트시티융합전공, 금01-08(공B266), 박기태,100:0:0,,0,0,,0,,9,9,0,36,,실험+실습+실기,일반,,0
2477,9,BKUA66848,,,전선,4298,자기설계(드림학기)D1,SELF-DESIGNED(DREAM) PROJECT D1,,"이색적인 경험을 만드는 SF 콘셉트의 코스메틱 브랜딩
",3.0,10.0, 커뮤니케이션디자인,전체대학,전체대학,, 미배정,,,0,0,,0,,2,2,0,0,,실험+실습+실기,일반,,0
2478,9,BKUA66849,,,전선,4299,자기설계(드림학기)D2,SELF-DESIGNED(DREAM) PROJECT D2,,"데이터에서 살아남기
",6.0,20.0, 신산업융합학과,전체대학,전체대학,, 미배정,,,0,0,,0,,1,1,0,0,,실험+실습+실기,일반,,0
2479,9,BKUA66849,,,전선,4300,자기설계(드림학기)D2,SELF-DESIGNED(DREAM) PROJECT D2,,"AIREM(Artificial Intelligence in Real Estate Management)
",6.0,20.0, 부동산학과,전체대학,전체대학,, 미배정,,,0,0,,0,,1,1,0,0,,실험+실습+실기,일반,,0
